"","Units","scenario","region","sector","subsector","PrimaryFuelCO2Coef.name","year","value","PrimaryFuelCO2Coef","fuel"
"1121","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","electricity","elect_td_ind",2095,0.000548565,0,"elect_td_ind"
"1122","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","electricity","elect_td_ind",2100,0.000488131,0,"elect_td_ind"
"1123","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","gas","regional natural gas",2020,0.0002335069,14.2,"natural gas"
"1124","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","gas","regional natural gas",2025,0.0009427735,14.2,"natural gas"
"1125","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","gas","regional natural gas",2030,0.0033313702,14.2,"natural gas"
"1126","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","gas","regional natural gas",2035,0.0080800706,14.2,"natural gas"
"1127","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","gas","regional natural gas",2040,0.0137155242,14.2,"natural gas"
"1128","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","gas","regional natural gas",2045,0.01882048707,14.2,"natural gas"
"1129","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","gas","regional natural gas",2050,0.02350159985,14.2,"natural gas"
"1130","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","gas","regional natural gas",2055,0.0254924704,14.2,"natural gas"
"1131","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","gas","regional natural gas",2060,0.02471147603,14.2,"natural gas"
"1132","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","gas","regional natural gas",2065,0.02141924525,14.2,"natural gas"
"1133","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","gas","regional natural gas",2070,0.01883193868,14.2,"natural gas"
"1134","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","gas","regional natural gas",2075,0.01768072325,14.2,"natural gas"
"1135","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","gas","regional natural gas",2080,0.01706219642,14.2,"natural gas"
"1136","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","gas","regional natural gas",2085,0.01649781869,14.2,"natural gas"
"1137","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","gas","regional natural gas",2090,0.01400123514,14.2,"natural gas"
"1138","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","gas","regional natural gas",2095,0.01035247924,14.2,"natural gas"
"1139","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","gas","regional natural gas",2100,0.00820940285,14.2,"natural gas"
"1140","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","nuclear","nuclearFuelGenIII",2020,4.36391e-05,0,"nuclearFuelGenIII"
"1141","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","nuclear","nuclearFuelGenIII",2025,0.00028626,0,"nuclearFuelGenIII"
"1142","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","nuclear","nuclearFuelGenIII",2030,0.0013464,0,"nuclearFuelGenIII"
"1143","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","nuclear","nuclearFuelGenIII",2035,0.00382207,0,"nuclearFuelGenIII"
"1144","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","nuclear","nuclearFuelGenIII",2040,0.00727282,0,"nuclearFuelGenIII"
"1145","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","nuclear","nuclearFuelGenIII",2045,0.010368,0,"nuclearFuelGenIII"
"1146","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","nuclear","nuclearFuelGenIII",2050,0.0142452,0,"nuclearFuelGenIII"
"1147","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","nuclear","nuclearFuelGenIII",2055,0.0226216,0,"nuclearFuelGenIII"
"1148","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","nuclear","nuclearFuelGenIII",2060,0.0314661,0,"nuclearFuelGenIII"
"1149","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","nuclear","nuclearFuelGenIII",2065,0.0447985,0,"nuclearFuelGenIII"
"1150","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","nuclear","nuclearFuelGenIII",2070,0.0433977,0,"nuclearFuelGenIII"
"1151","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","nuclear","nuclearFuelGenIII",2075,0.0437728,0,"nuclearFuelGenIII"
"1152","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","nuclear","nuclearFuelGenIII",2080,0.0464988,0,"nuclearFuelGenIII"
"1153","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","nuclear","nuclearFuelGenIII",2085,0.048817,0,"nuclearFuelGenIII"
"1154","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","nuclear","nuclearFuelGenIII",2090,0.0454155,0,"nuclearFuelGenIII"
"1155","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","nuclear","nuclearFuelGenIII",2095,0.0374778,0,"nuclearFuelGenIII"
"1156","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","nuclear","nuclearFuelGenIII",2100,0.0322737,0,"nuclearFuelGenIII"
"1157","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","solar","global solar resource",2020,5.67614e-05,0,"global solar resource"
"1158","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","solar","global solar resource",2025,0.000369039,0,"global solar resource"
"1159","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","solar","global solar resource",2030,0.00172284,0,"global solar resource"
"1160","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","solar","global solar resource",2035,0.00487247,0,"global solar resource"
"1161","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","solar","global solar resource",2040,0.00925415,0,"global solar resource"
"1162","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","solar","global solar resource",2045,0.0131656,0,"global solar resource"
"1163","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","solar","global solar resource",2050,0.0180375,0,"global solar resource"
"1164","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","solar","global solar resource",2055,0.0197784,0,"global solar resource"
"1165","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","solar","global solar resource",2060,0.0181179,0,"global solar resource"
"1166","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","solar","global solar resource",2065,0.0159613,0,"global solar resource"
"1167","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","solar","global solar resource",2070,0.015759,0,"global solar resource"
"1168","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","solar","global solar resource",2075,0.0162494,0,"global solar resource"
"1169","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","solar","global solar resource",2080,0.0175999,0,"global solar resource"
"1170","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","solar","global solar resource",2085,0.0187402,0,"global solar resource"
"1171","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","solar","global solar resource",2090,0.0177001,0,"global solar resource"
"1172","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","solar","global solar resource",2095,0.0147876,0,"global solar resource"
"1173","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","solar","global solar resource",2100,0.0127825,0,"global solar resource"
"1174","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","wind","onshore wind resource",2020,5.13722e-05,0,"onshore wind resource"
"1175","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","wind","onshore wind resource",2025,0.000292435,0,"onshore wind resource"
"1176","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","wind","onshore wind resource",2030,0.00128615,0,"onshore wind resource"
"1177","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","wind","onshore wind resource",2035,0.00346763,0,"onshore wind resource"
"1178","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","wind","onshore wind resource",2040,0.00631104,0,"onshore wind resource"
"1179","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","wind","onshore wind resource",2045,0.00877823,0,"onshore wind resource"
"1180","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","wind","onshore wind resource",2050,0.0118516,0,"onshore wind resource"
"1181","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","wind","onshore wind resource",2055,0.0130108,0,"onshore wind resource"
"1182","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","wind","onshore wind resource",2060,0.0119998,0,"onshore wind resource"
"1183","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","wind","onshore wind resource",2065,0.0107519,0,"onshore wind resource"
"1184","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","wind","onshore wind resource",2070,0.0105853,0,"onshore wind resource"
"1185","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","wind","onshore wind resource",2075,0.0109653,0,"onshore wind resource"
"1186","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","wind","onshore wind resource",2080,0.011868,0,"onshore wind resource"
"1187","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","wind","onshore wind resource",2085,0.0126922,0,"onshore wind resource"
"1188","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","wind","onshore wind resource",2090,0.011963,0,"onshore wind resource"
"1189","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","wind","onshore wind resource",2095,0.00997585,0,"onshore wind resource"
"1190","EJ","GCAM_CWF_W16_nuctrial3_cprice12","Central Asia","H2 central production","wind","onshore wind resource",2100,0.00869659,0,"onshore wind resource"
"1191","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","biomass","regional biomass",2020,0.000181759,0,"biomass"
"1192","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","biomass","regional biomass",2025,0.0015759142,0,"biomass"
"1193","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","biomass","regional biomass",2030,0.00894247503,0,"biomass"
"1194","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","biomass","regional biomass",2035,0.039195742487,0,"biomass"
"1195","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","biomass","regional biomass",2040,0.0736555658624,0,"biomass"
"1196","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","biomass","regional biomass",2045,0.1013990140353,0,"biomass"
"1197","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","biomass","regional biomass",2050,0.10731600570527,0,"biomass"
"1198","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","biomass","regional biomass",2055,0.11100600628837,0,"biomass"
"1199","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","biomass","regional biomass",2060,0.14517700269546,0,"biomass"
"1200","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","biomass","regional biomass",2065,0.17011600147402,0,"biomass"
"1201","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","biomass","regional biomass",2070,0.232986000641231,0,"biomass"
"1202","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","biomass","regional biomass",2075,0.264164000457522,0,"biomass"
"1203","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","biomass","regional biomass",2080,0.261972000537379,0,"biomass"
"1204","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","biomass","regional biomass",2085,0.232962000831605,0,"biomass"
"1205","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","biomass","regional biomass",2090,0.251597000562951,0,"biomass"
"1206","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","biomass","regional biomass",2095,0.321957000183225,0,"biomass"
"1207","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","biomass","regional biomass",2100,0.37825,0,"biomass"
"1208","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","coal","regional coal",2020,0.000627524,27.3,"coal"
"1209","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","coal","regional coal",2025,0.0012898466,27.3,"coal"
"1210","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","coal","regional coal",2030,0.0034575491,27.3,"coal"
"1211","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","coal","regional coal",2035,0.00729275386,27.3,"coal"
"1212","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","coal","regional coal",2040,0.01114867924,27.3,"coal"
"1213","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","coal","regional coal",2045,0.013805622126,27.3,"coal"
"1214","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","coal","regional coal",2050,0.015194237191,27.3,"coal"
"1215","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","coal","regional coal",2055,0.014681783806,27.3,"coal"
"1216","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","coal","regional coal",2060,0.013008343141,27.3,"coal"
"1217","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","coal","regional coal",2065,0.010614743765,27.3,"coal"
"1218","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","coal","regional coal",2070,0.008906149422,27.3,"coal"
"1219","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","coal","regional coal",2075,0.007932394786,27.3,"coal"
"1220","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","coal","regional coal",2080,0.007178685066,27.3,"coal"
"1221","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","coal","regional coal",2085,0.006432409158,27.3,"coal"
"1222","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","coal","regional coal",2090,0.005079186858,27.3,"coal"
"1223","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","coal","regional coal",2095,0.003586395506,27.3,"coal"
"1224","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","coal","regional coal",2100,0.002671525833,27.3,"coal"
"1225","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","electricity","elect_td_ind",2020,5.1787e-06,0,"elect_td_ind"
"1226","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","electricity","elect_td_ind",2025,1.61564e-05,0,"elect_td_ind"
"1227","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","electricity","elect_td_ind",2030,9.38174e-05,0,"elect_td_ind"
"1228","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","electricity","elect_td_ind",2035,0.000285442,0,"elect_td_ind"
"1229","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","electricity","elect_td_ind",2040,0.00061842,0,"elect_td_ind"
"1230","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","electricity","elect_td_ind",2045,0.00099936,0,"elect_td_ind"
"1231","EJ","GCAM_CWF_W16_nuctrial3_cprice12","China","H2 central production","electricity","elect_td_ind",2050,0.00148299,0,"elect_td_ind"
